date,tasks_created,overdue_last_3d,high_priority,avg_duration,active_today,label_zaval
2041-12-01,2,1,0,4.22,4,0
2041-12-02,4,0,2,3.43,3,0
2041-12-03,2,1,1,2.98,6,0
2041-12-04,2,1,2,4.73,4,0
2041-12-05,6,0,2,2.1,6,0
2041-12-06,3,3,5,4.23,11,1
2041-12-07,5,5,4,3.33,10,1
2041-12-08,4,2,0,3.76,5,0
2041-12-09,7,2,2,4.57,2,0
2041-12-10,6,5,4,4.18,11,1
2041-12-11,5,2,1,1.68,5,0
2041-12-12,4,1,1,1.95,2,0
2041-12-13,2,4,4,4.06,9,1
2041-12-14,3,1,1,3.58,4,0
2041-12-15,3,3,5,2.69,11,1
2041-12-16,6,0,0,1.93,5,0
2041-12-17,2,2,2,4.83,6,0
2041-12-18,3,1,2,1.61,2,0
2041-12-19,7,2,2,1.76,5,1
2041-12-20,1,4,5,1.58,10,1
2041-12-21,3,0,2,1.64,2,0
2041-12-22,6,0,2,3.47,3,0
2041-12-23,6,0,1,3.19,5,0
2041-12-24,2,2,2,2.42,2,0
2041-12-25,4,3,4,4.98,11,1
2041-12-26,4,2,0,2.72,3,0
2041-12-27,7,1,2,1.89,6,0
2041-12-28,3,3,5,4.27,10,1
2041-12-29,4,4,3,2.51,8,1
2041-12-30,6,2,0,4.99,5,0
2041-12-31,2,2,0,1.51,6,0
2042-01-01,7,2,0,3.86,5,0
2042-01-02,6,0,1,2.87,5,0
2042-01-03,2,1,0,3.89,6,0
2042-01-04,1,0,0,3.38,5,0
2042-01-05,5,2,2,2.59,4,0
2042-01-06,4,4,5,2.05,11,1
2042-01-07,6,0,0,4.74,2,0
2042-01-08,1,1,2,4.26,2,0
2042-01-09,4,2,2,4.25,2,0
2042-01-10,7,0,1,2.74,2,0
2042-01-11,3,0,1,2.72,3,0
2042-01-12,2,0,1,4.61,3,0
2042-01-13,1,2,0,4.18,6,0
2042-01-14,4,1,1,3.3,3,0
2042-01-15,7,2,1,2.75,3,0
2042-01-16,6,4,3,2.75,11,1
2042-01-17,5,0,0,2.4,3,0
2042-01-18,3,1,2,3.97,3,0
2042-01-19,4,5,5,4.09,10,1
2042-01-20,3,4,3,3.08,10,1
2042-01-21,3,1,0,2.95,4,0
2042-01-22,5,2,0,4.99,6,1
2042-01-23,3,3,5,2.34,10,1
2042-01-24,2,3,5,2.6,10,1
2042-01-25,5,0,0,2.95,5,0
2042-01-26,2,0,0,3.52,2,0
2042-01-27,4,1,1,2.71,4,0
2042-01-28,3,1,1,4.72,6,0
2042-01-29,3,3,3,4.94,10,1
2042-01-30,3,4,4,4.18,8,1
2042-01-31,3,0,2,2.5,4,1
2042-02-01,1,3,3,2.52,11,1
2042-02-02,6,0,0,2.89,4,0
2042-02-03,5,2,2,2.05,5,0
2042-02-04,5,3,4,4.97,9,1
2042-02-05,7,5,3,3.46,8,1
2042-02-06,3,1,2,1.91,2,0
2042-02-07,1,2,0,4.13,6,0
2042-02-08,4,0,1,1.9,5,1
2042-02-09,7,2,0,2.84,2,0
2042-02-10,7,0,2,2.5,6,0
2042-02-11,2,3,4,3.75,8,1
2042-02-12,2,2,0,2.61,4,0
2042-02-13,4,0,2,1.75,6,0
2042-02-14,4,2,1,3.91,5,0
2042-02-15,3,1,1,2.16,5,0
2042-02-16,9,0,1,4.83,3,0
2042-02-17,6,0,0,4.73,3,1
2042-02-18,2,0,0,3.08,4,0
2042-02-19,8,0,2,2.18,5,1
2042-02-20,0,1,1,1.67,3,0
2042-02-21,2,2,1,1.59,3,1
2042-02-22,5,0,1,3.32,3,0
2042-02-23,1,2,1,3.61,3,0
2042-02-24,1,2,2,1.51,5,0
2042-02-25,4,5,4,2.36,9,1
2042-02-26,7,1,2,1.64,4,0
2042-02-27,11,0,2,3.93,6,0
2042-02-28,2,4,3,1.6,10,1
2042-03-01,2,4,4,2.91,10,1
2042-03-02,9,4,4,3.48,10,1
2042-03-03,2,3,3,2.5,10,1
2042-03-04,6,1,2,2.31,4,1
2042-03-05,4,5,3,4.23,8,1
2042-03-06,1,0,1,1.8,5,1
2042-03-07,3,0,0,4.2,3,0
2042-03-08,5,1,0,3.99,5,0
2042-03-09,4,1,1,4.29,5,0
2042-03-10,6,3,3,3.28,8,1
2042-03-11,3,2,1,4.69,4,1
2042-03-12,3,0,1,2.22,5,0
2042-03-13,4,1,2,3.94,3,0
2042-03-14,3,2,1,2.56,6,0
2042-03-15,4,1,2,1.87,3,0
2042-03-16,5,4,5,3.43,10,1
2042-03-17,5,5,4,2.4,10,1
2042-03-18,3,0,0,3.68,3,0
2042-03-19,8,1,2,2.34,5,0
2042-03-20,6,0,0,2.62,5,0
2042-03-21,5,1,0,3.92,4,0
2042-03-22,2,3,4,2.1,10,1
2042-03-23,4,4,3,2.06,10,1
2042-03-24,2,5,4,3.4,9,1
2042-03-25,3,5,4,4.93,10,1
2042-03-26,2,2,2,4.88,2,0
2042-03-27,2,4,3,1.95,11,1
2042-03-28,3,1,0,2.9,6,1
2042-03-29,2,1,2,2.19,4,0
2042-03-30,2,1,0,1.71,6,0
2042-03-31,3,4,3,4.81,11,1
2042-04-01,2,0,0,4.62,2,0
2042-04-02,4,2,0,3.87,5,0
2042-04-03,2,1,1,4.7,4,0
2042-04-04,4,4,4,4.23,10,1
2042-04-05,2,0,1,4.48,3,0
2042-04-06,1,1,2,2.24,4,0
2042-04-07,2,5,3,4.5,9,1
2042-04-08,6,4,5,2.46,11,1
2042-04-09,4,3,5,2.59,9,1
2042-04-10,5,1,0,1.92,5,0
2042-04-11,1,5,4,2.6,8,1
2042-04-12,7,0,1,2.63,4,0
2042-04-13,3,5,3,1.73,11,1
2042-04-14,2,2,2,2.49,5,0
2042-04-15,3,4,3,2.19,11,1
2042-04-16,5,5,3,3.56,11,1
2042-04-17,4,4,4,1.97,8,1
2042-04-18,3,1,2,4.42,3,0
2042-04-19,1,2,1,3.47,3,0
2042-04-20,4,2,1,2.6,5,0
2042-04-21,3,5,4,2.76,9,1
2042-04-22,4,3,5,2.37,9,1
2042-04-23,4,4,5,3.82,8,1
2042-04-24,9,0,2,2.23,4,0
2042-04-25,1,3,4,1.62,11,1
2042-04-26,4,3,5,3.54,11,1
2042-04-27,7,5,5,3.95,9,1
2042-04-28,6,5,4,1.79,11,1
2042-04-29,3,2,1,4.54,5,1
2042-04-30,5,5,4,2.12,8,1
2042-05-01,1,2,2,1.53,6,0
2042-05-02,3,1,1,2.43,6,0
2042-05-03,2,0,2,4.37,3,0
2042-05-04,4,2,2,2.4,6,0
2042-05-05,6,1,1,3.83,6,0
2042-05-06,4,1,2,3.24,5,0
2042-05-07,2,1,0,4.94,5,0
2042-05-08,6,2,0,2.05,6,0
2042-05-09,6,5,3,3.18,11,1
2042-05-10,4,0,2,1.58,5,0
2042-05-11,2,2,0,3.19,4,1
2042-05-12,4,1,2,3.7,5,0
2042-05-13,7,2,2,3.74,6,0
2042-05-14,5,0,0,2.13,6,0
2042-05-15,4,2,1,2.96,3,0
2042-05-16,2,2,0,3.22,2,0
2042-05-17,9,1,2,4.9,3,0
2042-05-18,5,0,2,2.24,2,0
2042-05-19,4,0,1,3.16,5,0
2042-05-20,5,3,3,2.57,10,1
2042-05-21,3,1,1,4.16,2,1
2042-05-22,4,2,1,4.67,2,1
2042-05-23,5,5,5,3.62,10,1
2042-05-24,2,5,4,2.94,9,1
2042-05-25,5,1,2,2.75,6,0
2042-05-26,1,2,2,3.78,6,0
2042-05-27,5,3,3,4.03,8,1
2042-05-28,4,0,0,1.93,5,0
2042-05-29,3,4,3,3.32,9,1
2042-05-30,1,5,3,2.52,9,1
2042-05-31,9,0,1,1.51,2,0
2042-06-01,2,5,5,1.93,9,1
2042-06-02,5,3,5,4.5,9,1
2042-06-03,7,1,0,4.08,2,0
2042-06-04,3,2,1,1.57,3,0
2042-06-05,7,1,0,3.21,3,0
2042-06-06,7,0,1,1.89,3,0
2042-06-07,2,4,3,3.65,9,1
2042-06-08,3,2,0,3.72,5,0
2042-06-09,5,0,0,2.36,6,0
2042-06-10,7,2,0,1.98,2,0
2042-06-11,2,0,1,3.07,5,0
2042-06-12,3,2,2,3.09,3,0
2042-06-13,6,3,4,2.02,9,1
2042-06-14,4,0,1,1.76,2,0
2042-06-15,3,1,1,4.11,6,0
2042-06-16,2,1,0,4.22,4,0
2042-06-17,9,1,2,3.29,3,0
2042-06-18,2,0,0,4.11,2,0
2042-06-19,6,3,4,3.01,9,1
2042-06-20,5,1,1,2.12,3,0
2042-06-21,3,2,2,1.83,5,0
2042-06-22,4,1,0,3.39,4,0
2042-06-23,6,0,1,4.99,4,0
2042-06-24,2,2,1,3.86,3,0
2042-06-25,6,3,3,2.45,9,1
2042-06-26,4,5,4,2.67,11,1
2042-06-27,4,1,2,2.78,4,0
2042-06-28,7,0,1,2.81,6,0
2042-06-29,5,4,5,3.14,8,1
2042-06-30,4,3,3,4.74,11,1
2042-07-01,6,3,5,4.0,11,1
2042-07-02,7,0,0,5.0,6,0
2042-07-03,4,5,4,4.64,8,1
2042-07-04,2,0,1,4.22,4,0
2042-07-05,6,3,5,4.15,11,1
2042-07-06,3,2,1,2.86,5,0
2042-07-07,6,3,5,4.79,9,1
2042-07-08,2,3,3,3.66,10,1
2042-07-09,3,1,1,3.41,6,0
2042-07-10,5,2,0,2.77,3,0
2042-07-11,13,4,4,3.03,10,1
2042-07-12,5,1,2,1.95,5,0
2042-07-13,2,2,1,4.86,2,0
2042-07-14,5,0,1,3.14,5,0
2042-07-15,5,2,0,4.98,6,0
2042-07-16,8,2,2,4.4,6,0
2042-07-17,3,2,1,4.88,5,0
2042-07-18,1,2,1,3.38,2,0
2042-07-19,4,0,0,4.25,6,0
2042-07-20,4,4,3,4.16,9,1
2042-07-21,3,1,0,2.82,2,0
2042-07-22,5,2,1,2.47,6,0
2042-07-23,7,1,1,3.41,4,0
2042-07-24,6,0,2,2.71,3,0
2042-07-25,6,0,0,4.51,3,0
2042-07-26,5,2,2,2.71,4,0
2042-07-27,5,0,0,3.31,4,0
2042-07-28,4,3,3,4.97,9,1
2042-07-29,5,4,3,4.79,10,1
2042-07-30,3,5,4,3.9,8,1
2042-07-31,6,3,3,4.91,8,1
2042-08-01,3,1,0,2.13,3,0
2042-08-02,2,0,0,3.91,5,0
2042-08-03,4,1,2,1.52,3,0
2042-08-04,2,1,0,2.48,2,0
2042-08-05,3,1,1,1.98,5,0
2042-08-06,5,5,3,4.42,9,1
2042-08-07,4,1,1,3.93,3,0
2042-08-08,2,0,0,2.61,5,1
2042-08-09,4,2,0,2.37,2,0
2042-08-10,1,0,2,4.88,3,0
2042-08-11,3,5,3,4.74,9,1
2042-08-12,4,1,0,4.33,2,0
2042-08-13,3,1,2,3.0,2,0
2042-08-14,1,0,2,4.61,3,0
2042-08-15,2,0,0,3.4,6,0
2042-08-16,3,0,1,3.72,5,1
2042-08-17,2,2,0,2.63,3,1
2042-08-18,3,2,0,2.75,2,0
2042-08-19,4,2,2,2.81,2,0
2042-08-20,2,2,2,1.56,5,0
2042-08-21,4,4,4,3.12,11,1
2042-08-22,1,3,4,3.99,9,1
2042-08-23,3,4,4,3.27,10,1
2042-08-24,4,0,1,4.85,4,0
2042-08-25,6,1,2,2.24,6,0
2042-08-26,5,0,1,2.72,3,0
2042-08-27,4,3,5,4.3,9,1
2042-08-28,6,3,3,2.51,9,1
2042-08-29,5,0,2,1.79,5,0
2042-08-30,1,2,2,2.99,5,1
2042-08-31,2,1,0,2.38,5,1
2042-09-01,2,2,2,4.18,6,0
2042-09-02,3,1,1,3.33,5,0
2042-09-03,2,3,4,3.69,10,1
2042-09-04,4,0,0,4.23,5,0
2042-09-05,4,2,0,2.89,2,0
2042-09-06,2,1,0,3.2,2,0
2042-09-07,7,1,2,2.79,6,0
2042-09-08,6,1,1,4.84,6,0
2042-09-09,3,5,3,3.7,9,1
2042-09-10,4,1,1,2.27,6,0
2042-09-11,14,4,3,3.52,9,1
2042-09-12,2,2,0,4.73,6,0
2042-09-13,4,5,5,4.79,11,1
2042-09-14,3,4,4,4.09,8,1
2042-09-15,1,4,3,4.82,8,1
2042-09-16,6,0,0,4.06,2,0
2042-09-17,3,1,1,2.33,5,0
2042-09-18,6,4,5,4.87,10,1
2042-09-19,1,4,3,1.65,10,1
2042-09-20,1,0,1,3.15,5,0
2042-09-21,4,4,4,3.04,10,1
2042-09-22,3,1,0,4.37,6,0
2042-09-23,2,0,0,1.67,3,0
2042-09-24,3,0,0,3.26,5,0
2042-09-25,7,2,2,3.3,5,0
2042-09-26,3,1,1,1.68,5,0
2042-09-27,4,0,0,2.68,3,0
2042-09-28,2,2,1,2.33,3,1
2042-09-29,0,1,0,3.45,5,0
2042-09-30,4,2,1,4.45,2,0
2042-10-01,3,3,5,2.08,8,1
2042-10-02,2,1,0,1.51,4,0
2042-10-03,4,1,0,4.69,2,0
2042-10-04,5,1,1,3.35,6,0
2042-10-05,3,0,0,3.34,6,1
2042-10-06,4,0,2,3.77,3,0
2042-10-07,8,1,1,1.87,2,0
2042-10-08,7,3,5,2.18,8,1
2042-10-09,5,3,4,2.63,9,1
2042-10-10,4,4,5,2.14,10,1
2042-10-11,4,1,1,2.91,6,0
2042-10-12,4,1,2,2.82,3,1
2042-10-13,7,1,1,3.82,5,0
2042-10-14,0,1,0,4.52,4,0
2042-10-15,1,1,2,2.02,3,0
2042-10-16,2,0,0,4.9,2,0
2042-10-17,6,2,2,4.16,4,1
2042-10-18,2,5,4,4.75,8,1
2042-10-19,3,0,1,2.21,6,0
2042-10-20,5,2,1,1.75,4,0
2042-10-21,4,2,1,3.23,5,0
2042-10-22,3,2,1,1.55,2,0
2042-10-23,1,2,1,4.89,2,0
2042-10-24,5,1,2,4.03,2,0
2042-10-25,5,2,2,2.05,2,0
2042-10-26,4,1,0,3.3,4,0
2042-10-27,6,2,1,1.77,3,0
2042-10-28,2,3,3,2.41,10,1
2042-10-29,5,1,0,3.26,5,0
2042-10-30,4,1,2,4.96,3,0
2042-10-31,6,4,5,2.13,11,1
2042-11-01,2,2,0,2.21,3,0
2042-11-02,4,2,2,2.21,5,0
2042-11-03,4,3,5,4.89,8,1
2042-11-04,4,2,1,4.27,5,0
2042-11-05,4,1,2,4.57,6,1
2042-11-06,4,2,2,1.53,4,1
2042-11-07,4,2,2,3.42,4,0
2042-11-08,7,2,2,2.58,3,0
2042-11-09,3,1,2,2.63,4,0
2042-11-10,2,2,1,2.27,5,0
2042-11-11,1,2,2,3.29,3,0
2042-11-12,7,4,4,4.65,8,1
2042-11-13,1,2,1,2.5,4,0
2042-11-14,3,5,5,3.71,9,1
2042-11-15,5,0,1,3.89,3,0
2042-11-16,1,3,5,2.79,10,1
2042-11-17,5,2,1,2.23,6,0
2042-11-18,4,0,0,3.84,2,0
2042-11-19,6,2,1,4.43,4,0
2042-11-20,5,0,2,1.86,4,0
2042-11-21,2,3,4,3.29,8,1
2042-11-22,6,5,4,3.89,11,1
2042-11-23,6,2,0,3.52,6,0
2042-11-24,6,3,5,3.57,10,1
2042-11-25,2,1,0,2.14,2,0
2042-11-26,6,0,1,4.56,4,1
2042-11-27,5,1,1,1.58,3,0
2042-11-28,10,4,5,4.57,8,1
2042-11-29,8,0,0,2.99,5,0
2042-11-30,6,0,2,2.28,6,0
2042-12-01,2,2,2,4.6,6,1
2042-12-02,1,2,1,3.47,6,0
2042-12-03,6,2,1,4.94,3,0
2042-12-04,4,0,0,4.45,6,0
2042-12-05,6,2,2,2.48,4,0
2042-12-06,6,4,3,2.77,11,1
2042-12-07,6,1,0,4.04,5,0
2042-12-08,5,2,1,2.25,2,0
2042-12-09,5,1,1,2.29,3,0
2042-12-10,9,3,4,3.77,10,1
2042-12-11,4,5,5,2.56,11,1
2042-12-12,2,2,2,2.48,2,0
2042-12-13,6,1,2,3.35,3,0
2042-12-14,9,1,0,3.78,4,0
2042-12-15,2,0,2,2.45,5,0
2042-12-16,4,1,2,4.29,4,0
2042-12-17,3,0,0,4.59,3,0
2042-12-18,3,0,0,2.14,3,0
2042-12-19,6,1,1,3.71,2,0
2042-12-20,2,1,0,1.84,4,0
2042-12-21,1,1,2,2.65,3,0
2042-12-22,3,4,4,4.08,10,1
2042-12-23,5,1,0,1.97,5,0
2042-12-24,3,4,4,2.59,11,1
2042-12-25,5,0,0,3.56,3,0
2042-12-26,5,5,4,3.01,10,1
2042-12-27,5,2,2,4.19,2,0
2042-12-28,1,0,0,4.83,3,1
2042-12-29,2,4,5,4.76,11,1
2042-12-30,4,0,0,2.87,6,0
2042-12-31,5,1,2,2.75,5,0
2043-01-01,7,0,0,4.13,2,0
2043-01-02,6,1,1,1.87,3,0
2043-01-03,6,1,1,4.69,4,0
2043-01-04,6,1,2,4.64,3,1
2043-01-05,2,1,2,2.33,5,0
2043-01-06,3,4,3,1.99,8,1
2043-01-07,7,3,3,1.67,11,1
2043-01-08,7,3,4,1.67,11,1
2043-01-09,4,1,1,3.63,2,0
2043-01-10,2,2,0,2.3,6,0
2043-01-11,2,0,0,2.12,2,0
2043-01-12,4,3,5,3.92,11,1
2043-01-13,2,0,0,2.27,4,1
2043-01-14,5,5,4,2.94,9,1
2043-01-15,4,1,1,2.56,4,0
2043-01-16,5,3,4,4.55,8,1
2043-01-17,5,2,1,2.69,6,0
2043-01-18,5,2,2,2.62,5,0
2043-01-19,2,1,2,1.75,6,1
2043-01-20,3,0,0,2.62,4,0
2043-01-21,3,2,2,1.72,3,0
2043-01-22,3,2,1,4.85,2,0
2043-01-23,3,1,1,3.58,3,0
2043-01-24,1,2,1,4.08,5,1
2043-01-25,4,2,2,4.25,5,0
2043-01-26,0,0,0,2.75,2,0
2043-01-27,5,5,4,4.02,11,1
2043-01-28,4,1,1,3.48,4,0
2043-01-29,5,2,0,4.28,3,0
2043-01-30,6,1,2,4.69,3,0
2043-01-31,4,1,2,4.85,2,0
2043-02-01,5,2,2,4.84,6,0
2043-02-02,3,5,3,4.21,10,1
2043-02-03,5,5,4,3.88,9,1
2043-02-04,4,2,2,4.95,5,0
2043-02-05,4,2,1,4.97,3,0
2043-02-06,4,0,0,2.06,5,0
2043-02-07,8,3,4,3.34,9,1
2043-02-08,6,2,1,4.95,4,0
2043-02-09,7,4,5,3.15,11,1
2043-02-10,3,3,5,2.9,9,1
2043-02-11,1,0,0,1.71,3,0
2043-02-12,1,3,3,3.27,9,1
2043-02-13,4,3,4,3.15,11,1
2043-02-14,7,4,5,3.4,10,1
2043-02-15,5,0,1,3.23,6,0
2043-02-16,5,2,2,2.57,3,0
2043-02-17,1,0,0,4.35,4,0
2043-02-18,6,0,2,3.93,6,0
2043-02-19,2,2,2,3.53,3,0
2043-02-20,1,0,1,1.55,2,0
2043-02-21,3,0,1,3.04,2,1
2043-02-22,2,2,0,4.43,6,0
2043-02-23,3,1,2,3.37,4,0
2043-02-24,2,2,2,1.69,6,0
2043-02-25,4,5,3,4.63,9,1
2043-02-26,2,1,2,2.67,4,0
2043-02-27,1,3,3,1.54,10,1
2043-02-28,5,4,3,4.92,10,1
2043-03-01,3,1,0,2.47,2,0
2043-03-02,4,2,2,2.63,4,0
2043-03-03,5,1,0,3.53,4,0
2043-03-04,4,1,2,3.08,5,0
2043-03-05,2,0,2,4.28,5,0
2043-03-06,8,4,5,3.99,10,1
2043-03-07,2,5,4,2.68,10,1
2043-03-08,2,1,1,1.57,4,0
2043-03-09,7,5,5,4.51,10,1
2043-03-10,8,1,2,4.05,4,0
2043-03-11,4,5,3,2.46,9,1
2043-03-12,3,1,2,4.58,4,0
2043-03-13,3,0,0,2.29,4,0
2043-03-14,3,3,4,2.18,10,1
2043-03-15,3,0,0,4.54,6,1
2043-03-16,2,1,0,3.77,2,0
2043-03-17,5,1,0,1.68,4,0
2043-03-18,3,0,1,2.82,3,0
2043-03-19,3,3,3,4.76,8,1
2043-03-20,3,5,3,2.61,8,1
2043-03-21,4,2,1,3.64,4,0
2043-03-22,2,2,2,4.2,2,0
2043-03-23,2,3,4,1.52,10,1
2043-03-24,5,0,1,1.96,2,0
2043-03-25,1,2,2,2.24,5,0
2043-03-26,4,1,2,2.32,6,0
2043-03-27,2,5,4,2.31,10,1
2043-03-28,6,1,1,3.78,2,1
2043-03-29,2,1,0,1.64,5,0
2043-03-30,1,2,2,4.31,4,0
2043-03-31,2,2,2,2.25,6,0
2043-04-01,4,4,4,3.55,11,1
2043-04-02,6,1,0,2.11,3,0
2043-04-03,5,2,1,4.69,5,0
2043-04-04,4,3,4,2.47,9,1
2043-04-05,4,5,5,2.71,11,1
2043-04-06,2,1,1,1.61,4,0
2043-04-07,4,3,5,3.92,8,1
2043-04-08,4,1,2,2.07,3,0
2043-04-09,2,2,2,3.24,2,0
2043-04-10,6,5,3,1.9,11,1
2043-04-11,6,4,3,4.06,8,1
2043-04-12,4,3,5,1.98,10,1
2043-04-13,5,0,0,2.83,6,0
2043-04-14,4,1,0,3.81,3,0
2043-04-15,3,0,0,4.02,6,0
2043-04-16,3,0,2,4.21,2,0
2043-04-17,2,4,3,3.76,8,1
2043-04-18,7,2,0,3.54,6,0
2043-04-19,2,3,3,1.66,10,1
2043-04-20,1,5,4,4.39,8,1
2043-04-21,7,2,0,4.67,5,0
2043-04-22,5,0,1,4.01,3,0
2043-04-23,5,2,2,3.24,4,0
2043-04-24,3,0,0,4.67,2,0
2043-04-25,8,0,0,3.66,4,0
2043-04-26,7,2,2,1.72,6,0
2043-04-27,5,1,1,1.69,3,0
2043-04-28,3,3,5,4.45,9,1
2043-04-29,3,5,3,2.99,9,1
2043-04-30,2,0,0,2.75,4,1
2043-05-01,4,3,3,4.72,8,1
2043-05-02,4,0,0,3.11,4,1
2043-05-03,0,2,2,3.87,4,0
2043-05-04,5,1,1,2.77,5,0
2043-05-05,4,5,4,2.71,11,1
2043-05-06,2,1,2,1.88,4,0
2043-05-07,3,2,0,2.53,4,0
2043-05-08,4,0,0,3.86,3,0
2043-05-09,4,4,3,2.47,10,1
2043-05-10,3,0,1,3.1,5,0
2043-05-11,6,0,0,2.64,6,0
2043-05-12,1,4,3,3.6,8,1
2043-05-13,3,0,0,3.3,3,0
2043-05-14,7,5,3,2.29,11,1
2043-05-15,2,3,3,4.3,8,1
2043-05-16,1,4,3,2.2,9,1
2043-05-17,6,1,0,4.28,5,1
2043-05-18,4,0,0,2.21,5,1
2043-05-19,3,4,5,2.5,8,1
2043-05-20,5,4,5,1.55,11,1
2043-05-21,6,1,1,3.81,3,0
2043-05-22,2,5,4,3.11,11,1
2043-05-23,4,2,0,2.15,5,0
2043-05-24,4,2,1,4.24,6,0
2043-05-25,4,2,0,4.67,2,0
2043-05-26,6,5,3,3.47,10,1
2043-05-27,3,2,2,3.82,2,1
2043-05-28,7,4,4,4.12,10,1
2043-05-29,7,4,4,2.95,11,1
2043-05-30,3,3,3,3.67,9,1
2043-05-31,5,1,0,4.47,4,0
2043-06-01,5,3,4,3.03,8,1
2043-06-02,6,0,0,2.95,2,0
2043-06-03,6,2,0,3.07,4,1
2043-06-04,3,0,2,4.76,5,0
2043-06-05,3,4,4,1.87,8,1
2043-06-06,4,2,1,2.88,2,0
2043-06-07,1,3,4,3.45,9,1
2043-06-08,5,4,4,4.97,11,1
2043-06-09,5,1,0,2.77,5,0
2043-06-10,6,0,0,2.0,5,0
2043-06-11,4,0,2,2.38,5,0
2043-06-12,4,1,0,3.59,4,0
2043-06-13,4,1,1,2.43,5,0
2043-06-14,3,1,0,3.87,4,0
2043-06-15,3,0,2,3.45,6,0
2043-06-16,11,2,0,3.18,5,0
2043-06-17,5,5,5,3.33,11,1
2043-06-18,4,0,2,3.33,2,0
2043-06-19,6,2,2,3.82,5,0
2043-06-20,2,1,0,3.12,6,0
2043-06-21,3,0,1,2.45,6,0
2043-06-22,5,1,2,4.36,6,0
2043-06-23,6,0,1,2.1,4,1
2043-06-24,3,1,0,4.92,5,0
2043-06-25,4,0,1,3.91,2,0
2043-06-26,3,4,3,3.35,11,1
2043-06-27,5,2,0,3.03,6,0
2043-06-28,5,0,1,1.77,4,0
2043-06-29,3,2,1,4.04,6,0
2043-06-30,4,0,2,3.71,6,0
2043-07-01,6,1,0,4.08,6,0
2043-07-02,6,4,5,1.87,9,1
2043-07-03,3,1,2,4.31,2,0
2043-07-04,6,4,3,1.81,8,1
2043-07-05,4,2,1,2.62,6,0
2043-07-06,3,0,0,3.23,4,0
2043-07-07,4,4,5,4.72,10,1
2043-07-08,9,0,1,4.81,2,0
2043-07-09,4,5,3,2.52,9,1
2043-07-10,2,3,4,3.75,8,1
2043-07-11,3,5,4,3.06,10,1
2043-07-12,6,1,2,3.5,2,0
2043-07-13,2,1,2,4.93,4,0
2043-07-14,3,2,0,3.22,2,1
2043-07-15,4,2,2,3.8,3,0
2043-07-16,7,3,5,4.91,11,1
2043-07-17,1,4,3,2.41,8,1
2043-07-18,2,2,2,3.4,2,0
2043-07-19,2,0,2,2.02,3,0
2043-07-20,3,2,2,2.68,5,0
2043-07-21,6,1,0,1.96,3,0
2043-07-22,4,1,1,1.7,5,0
2043-07-23,4,0,2,3.26,6,0
2043-07-24,4,0,0,4.34,5,0
2043-07-25,6,5,3,3.89,8,1
2043-07-26,5,3,4,2.37,10,1
2043-07-27,3,4,3,4.5,10,1
2043-07-28,3,5,4,2.35,8,1
2043-07-29,5,1,0,4.95,3,0
2043-07-30,4,3,3,4.87,11,1
2043-07-31,2,0,1,4.96,2,0
2043-08-01,4,1,0,4.45,3,0
2043-08-02,1,0,2,3.48,5,0
2043-08-03,4,5,4,3.29,8,1
2043-08-04,4,4,3,4.69,9,1
2043-08-05,5,0,2,2.99,5,0
2043-08-06,5,5,5,2.62,11,1
2043-08-07,1,0,0,2.19,3,0
2043-08-08,1,0,1,3.29,4,0
2043-08-09,1,2,0,1.73,5,0
2043-08-10,7,3,3,3.57,11,1
2043-08-11,5,0,2,3.79,2,0
2043-08-12,3,1,0,4.27,2,0
2043-08-13,2,2,0,2.71,3,0
2043-08-14,6,2,1,3.11,5,0
2043-08-15,4,2,1,3.13,2,0
2043-08-16,3,1,0,4.91,3,0
2043-08-17,7,4,4,2.42,9,1
2043-08-18,5,2,1,2.91,2,0
2043-08-19,3,5,3,4.29,11,1
2043-08-20,4,2,0,3.83,3,0
2043-08-21,2,1,2,3.49,4,0
2043-08-22,3,5,3,1.6,11,1
2043-08-23,4,5,5,3.66,11,1
2043-08-24,3,1,0,1.91,6,0
2043-08-25,5,2,2,4.69,4,0
2043-08-26,6,4,3,4.43,9,1
2043-08-27,3,0,1,1.7,2,0
2043-08-28,5,1,1,4.74,2,0
2043-08-29,6,2,0,4.36,4,0
2043-08-30,3,5,4,3.81,8,1
2043-08-31,8,4,5,2.15,9,1
2043-09-01,11,5,5,2.13,9,1
2043-09-02,2,4,4,4.37,11,1
2043-09-03,2,5,5,4.61,8,1
2043-09-04,9,2,1,3.81,3,0
2043-09-05,8,2,0,1.65,4,0
2043-09-06,5,0,1,4.19,3,0
2043-09-07,4,5,4,3.06,10,1
2043-09-08,1,0,1,3.14,6,0
2043-09-09,3,0,2,4.27,4,0
2043-09-10,2,0,0,4.02,6,0
2043-09-11,9,2,2,2.5,5,0
2043-09-12,5,0,1,4.67,6,0
2043-09-13,3,2,2,1.98,6,0
2043-09-14,7,1,2,4.97,6,0
2043-09-15,2,1,2,2.73,5,0
2043-09-16,6,1,2,4.35,6,0
2043-09-17,4,0,2,1.68,3,1
2043-09-18,5,0,2,4.55,2,0
2043-09-19,4,0,0,2.16,3,0
2043-09-20,2,1,0,2.82,6,0
2043-09-21,6,5,4,2.02,8,1
2043-09-22,3,1,0,2.16,4,0
2043-09-23,3,0,1,2.08,2,0
2043-09-24,3,1,1,2.97,4,0
2043-09-25,5,1,1,1.89,6,0
